Customer_ID,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,SeniorCitizen,Churn
C06143,57,4219,240483,Month-to-month,Credit Card,No,0,Yes
C06144,50,4587,229350,Month-to-month,UPI,Yes,0,No
C06145,16,4727,75632,Month-to-month,Credit Card,No,0,No
C06146,25,2717,67925,Month-to-month,Credit Card,No,0,No
C06147,39,1711,66729,One year,Net Banking,No,0,No
C06148,25,616,15400,Month-to-month,Net Banking,Yes,0,Yes
C06149,32,639,20448,Month-to-month,Net Banking,Yes,0,No
C06150,31,3837,118947,Two year,UPI,Yes,0,Yes
C06151,43,4220,181460,Month-to-month,Cash,Yes,0,No
C06152,54,2981,160974,Month-to-month,UPI,Yes,0,Yes
C06153,53,3422,181366,One year,Net Banking,No,1,Yes
C06154,24,4101,98424,Month-to-month,UPI,Yes,1,No
C06155,55,4027,221485,One year,UPI,No,0,Yes
C06156,10,2161,21610,One year,Cash,No,0,No
C06157,17,4550,77350,Two year,UPI,Yes,0,Yes
C06158,11,3777,41547,Month-to-month,Net Banking,Yes,1,No
C06159,45,4910,220950,Month-to-month,Credit Card,Yes,1,Yes
C06160,30,1912,57360,Month-to-month,Net Banking,No,0,Yes
C06161,23,3440,79120,One year,Credit Card,Yes,0,Yes
C06162,43,4011,172473,Month-to-month,UPI,Yes,0,Yes
C06163,40,2746,109840,Month-to-month,UPI,Yes,0,No
C06164,25,1905,47625,Month-to-month,UPI,No,0,No
C06165,26,1783,46358,Month-to-month,UPI,No,0,Yes
C06166,32,3063,98016,Two year,Net Banking,No,0,No
C06167,21,3713,77973,One year,Net Banking,No,0,Yes
C06168,30,3208,96240,One year,Credit Card,Yes,0,No
C06169,41,2314,94874,Month-to-month,UPI,No,1,No
C06170,52,1123,58396,One year,Credit Card,Yes,1,No
C06171,30,1773,53190,One year,Credit Card,Yes,0,Yes
C06172,7,2998,20986,One year,Cash,No,0,No
C06173,44,3237,142428,Two year,Net Banking,No,0,Yes
C06174,49,3934,192766,Month-to-month,Credit Card,Yes,0,No
C06175,20,2336,46720,Two year,Cash,Yes,0,Yes
C06176,7,1737,12159,Month-to-month,Credit Card,No,0,No
C06177,53,805,42665,Month-to-month,Cash,Yes,0,No
C06178,24,4167,100008,Two year,Cash,No,1,No
C06179,44,4236,186384,One year,Credit Card,Yes,0,No
C06180,44,3293,144892,One year,Credit Card,Yes,1,No
C06181,60,3310,198600,One year,Cash,No,0,No
C06182,30,3214,96420,Two year,Cash,No,0,No
C06183,40,3718,148720,One year,Credit Card,Yes,0,No
C06184,4,3495,13980,Two year,Credit Card,No,0,Yes
C06185,16,4858,77728,Month-to-month,Net Banking,Yes,0,Yes
C06186,7,3934,27538,Month-to-month,Cash,Yes,0,No
C06187,58,3551,205958,Two year,Credit Card,Yes,0,No
C06188,57,3927,223839,Two year,UPI,No,0,No
C06189,59,1216,71744,One year,Credit Card,No,0,No
C06190,22,2323,51106,One year,Cash,No,0,No
C06191,54,3165,170910,One year,UPI,No,0,No
C06192,41,3991,163631,One year,Net Banking,Yes,0,No
C06193,14,3209,44926,Two year,Credit Card,No,0,Yes
C06194,4,3057,12228,One year,Net Banking,Yes,0,No
C06195,12,1210,14520,One year,Net Banking,Yes,0,No
C06196,57,2550,145350,Month-to-month,Cash,Yes,0,No
C06197,5,3224,16120,Month-to-month,Cash,No,0,No
C06198,44,4455,196020,Two year,Net Banking,Yes,0,Yes
C06199,53,3224,170872,Two year,Credit Card,No,0,No
C06200,35,2591,90685,Month-to-month,UPI,No,0,Yes
C06201,60,4325,259500,Two year,Net Banking,No,1,No
C06202,40,2587,103480,Month-to-month,Credit Card,Yes,0,Yes
C06203,47,2016,94752,Month-to-month,Net Banking,Yes,0,No
C06204,8,785,6280,Two year,UPI,No,0,Yes
C06205,30,1007,30210,One year,UPI,Yes,0,No
C06206,56,4399,246344,Two year,Net Banking,Yes,0,No
C06207,59,1129,66611,Two year,Cash,No,0,No
C06208,60,3884,233040,Month-to-month,Net Banking,No,0,No
C06209,35,3951,138285,One year,Net Banking,No,0,No
C06210,14,4454,62356,Month-to-month,Net Banking,Yes,0,No
C06211,54,3246,175284,Month-to-month,UPI,No,0,No
C06212,38,4988,189544,One year,UPI,No,0,No
C06213,37,2390,88430,Two year,Net Banking,Yes,1,No
C06214,42,1603,67326,Two year,UPI,No,0,No
C06215,7,1961,13727,Month-to-month,Credit Card,Yes,0,Yes
C06216,23,4212,96876,Two year,Cash,Yes,0,No
C06217,46,3039,139794,Month-to-month,Net Banking,No,0,No
C06218,57,3589,204573,One year,Cash,Yes,0,No
C06219,53,1062,56286,Two year,UPI,No,1,No
C06220,13,2343,30459,One year,Cash,Yes,0,No
C06221,25,3626,90650,One year,Net Banking,No,0,No
C06222,20,4820,96400,Two year,Credit Card,Yes,0,No
C06223,57,4271,243447,Two year,Cash,Yes,1,No
C06224,35,1703,59605,One year,Credit Card,No,1,No
C06225,20,4601,92020,Month-to-month,Cash,No,0,No
C06226,12,972,11664,Month-to-month,Cash,No,0,No
C06227,13,1489,19357,Month-to-month,Cash,Yes,0,Yes
C06228,9,1237,11133,Two year,Net Banking,No,0,No
C06229,54,3110,167940,One year,UPI,Yes,1,No
C06230,34,3561,121074,One year,Credit Card,Yes,0,No
C06231,7,363,2541,One year,UPI,No,1,No
C06232,32,4130,132160,One year,Credit Card,No,0,No
C06233,16,2585,41360,One year,Credit Card,Yes,0,No
C06234,28,3072,86016,One year,Cash,No,0,Yes
C06235,16,859,13744,One year,UPI,Yes,1,Yes
C06236,55,2600,143000,Two year,Net Banking,No,0,No
C06237,13,3578,46514,Two year,Credit Card,Yes,1,No
C06238,42,2667,112014,Two year,UPI,No,0,No
C06239,15,3247,48705,Two year,UPI,No,1,No
C06240,57,629,35853,One year,Net Banking,Yes,1,No
C06241,26,4638,120588,One year,Credit Card,No,1,No
C06242,6,4182,25092,One year,Cash,No,0,No
C06243,9,719,6471,Two year,Net Banking,Yes,1,No
C06244,22,2276,50072,Month-to-month,Cash,Yes,0,No
C06245,18,1566,28188,Month-to-month,Credit Card,Yes,1,Yes
C06246,3,1236,3708,Two year,Credit Card,Yes,0,No
C06247,41,3510,143910,Month-to-month,Net Banking,Yes,0,Yes
C06248,42,417,17514,Two year,Cash,No,0,No
C06249,28,4216,118048,One year,Cash,Yes,0,Yes
C06250,54,1712,92448,Month-to-month,Credit Card,No,0,No
C06251,42,3090,129780,One year,Cash,No,0,No
C06252,39,992,38688,One year,UPI,No,1,No
C06253,53,4071,215763,Two year,Net Banking,No,0,Yes
C06254,17,4378,74426,Month-to-month,Net Banking,Yes,1,No
C06255,51,1613,82263,Two year,Credit Card,No,0,No
C06256,20,4741,94820,Month-to-month,Credit Card,Yes,0,No
C06257,14,4313,60382,Month-to-month,Credit Card,Yes,0,No
C06258,7,1994,13958,One year,Credit Card,No,0,No
C06259,5,3564,17820,Two year,Cash,Yes,1,No
C06260,41,1759,72119,Two year,Net Banking,Yes,0,No
C06261,13,514,6682,Month-to-month,Credit Card,No,0,No
C06262,32,4684,149888,One year,Credit Card,Yes,0,No
C06263,40,4840,193600,One year,Credit Card,Yes,0,No
C06264,17,1486,25262,One year,UPI,Yes,0,No
C06265,29,3992,115768,Month-to-month,Net Banking,Yes,0,No
C06266,46,1827,84042,Two year,Cash,No,0,No
C06267,42,1426,59892,Two year,Net Banking,No,1,Yes
C06268,59,1169,68971,One year,Cash,Yes,0,No
C06269,42,3236,135912,One year,Credit Card,No,0,No
C06270,22,2039,44858,Two year,Net Banking,Yes,0,No
C06271,23,4092,94116,Two year,Net Banking,No,0,No
C06272,7,797,5579,Two year,Cash,Yes,1,No
C06273,45,4743,213435,Two year,UPI,Yes,0,No
C06274,36,2429,87444,Two year,UPI,No,0,No
C06275,16,2748,43968,One year,UPI,Yes,0,Yes
C06276,40,3852,154080,One year,Net Banking,No,0,No
C06277,12,3243,38916,Month-to-month,Net Banking,Yes,0,No
C06278,36,3675,132300,Two year,Net Banking,No,0,Yes
C06279,48,519,24912,Month-to-month,Cash,No,1,No
C06280,26,346,8996,Two year,Cash,Yes,0,Yes
C06281,38,3351,127338,Two year,Cash,No,0,No
C06282,44,4625,203500,One year,Cash,Yes,1,Yes
C06283,17,895,15215,One year,Credit Card,No,0,Yes
C06284,19,3459,65721,Two year,Net Banking,No,1,No
C06285,25,4436,110900,Two year,Cash,Yes,0,No
C06286,23,981,22563,Month-to-month,Net Banking,Yes,0,Yes
C06287,54,954,51516,Two year,Cash,No,0,No
C06288,58,520,30160,One year,UPI,No,1,No
C06289,11,4233,46563,Month-to-month,UPI,No,0,No
C06290,43,468,20124,One year,Net Banking,Yes,1,Yes
C06291,7,455,3185,Month-to-month,Cash,No,0,No
C06292,1,509,509,One year,UPI,No,0,No
C06293,10,3972,39720,One year,Net Banking,No,0,No
C06294,23,2040,46920,Month-to-month,UPI,Yes,0,No
C06295,35,1826,63910,One year,Net Banking,Yes,0,No
C06296,48,4290,205920,Two year,Net Banking,No,0,Yes
C06297,8,3339,26712,One year,Cash,No,0,No
C06298,54,1275,68850,Month-to-month,Cash,Yes,0,Yes
C06299,22,1947,42834,One year,Cash,Yes,0,No
C06300,12,3310,39720,One year,UPI,No,0,No
C06301,32,3908,125056,Month-to-month,Credit Card,No,0,No
C06302,49,1710,83790,One year,Cash,Yes,0,Yes
C06303,47,4479,210513,Two year,UPI,No,0,No
C06304,19,3213,61047,Month-to-month,Cash,No,1,No
C06305,44,1834,80696,Month-to-month,UPI,No,0,No
C06306,28,2515,70420,Two year,Credit Card,No,0,No
C06307,13,1936,25168,Month-to-month,UPI,Yes,0,No
C06308,26,2527,65702,Month-to-month,Credit Card,Yes,0,No
C06309,58,2574,149292,Month-to-month,UPI,No,0,No
C06310,28,3757,105196,One year,Credit Card,Yes,0,No
C06311,7,2098,14686,Month-to-month,Credit Card,No,0,No
C06312,13,2637,34281,Two year,Net Banking,Yes,1,Yes
C06313,20,1874,37480,Month-to-month,Credit Card,Yes,1,Yes
C06314,2,1623,3246,Two year,Net Banking,No,0,No
C06315,28,2483,69524,Two year,UPI,Yes,0,No
C06316,13,452,5876,Month-to-month,UPI,Yes,0,Yes
C06317,9,383,3447,Two year,Credit Card,No,0,No
C06318,41,4916,201556,One year,UPI,No,0,No
C06319,18,4692,84456,Month-to-month,Credit Card,Yes,0,No
C06320,26,2938,76388,Two year,Net Banking,No,0,Yes
C06321,15,4999,74985,Two year,Net Banking,Yes,1,No
C06322,11,4229,46519,Month-to-month,Credit Card,No,0,Yes
C06323,30,2104,63120,Month-to-month,Cash,No,0,No
C06324,49,435,21315,Month-to-month,Credit Card,Yes,0,No
C06325,30,1922,57660,One year,Cash,Yes,0,No
C06326,19,1757,33383,One year,Cash,No,0,No
C06327,12,4920,59040,One year,UPI,Yes,0,No
C06328,33,343,11319,One year,UPI,No,0,No
C06329,15,403,6045,One year,Net Banking,Yes,0,No
C06330,8,3949,31592,Two year,Net Banking,Yes,1,No
C06331,39,2049,79911,Month-to-month,UPI,No,0,No
C06332,17,2427,41259,Month-to-month,UPI,Yes,0,No
C06333,50,2093,104650,One year,UPI,Yes,0,Yes
C06334,19,3491,66329,Two year,Cash,Yes,0,No
C06335,28,513,14364,Two year,Net Banking,Yes,1,No
C06336,35,3019,105665,Two year,Credit Card,No,0,Yes
C06337,12,583,6996,Month-to-month,Net Banking,No,0,No
C06338,18,4493,80874,Month-to-month,Net Banking,No,0,No
C06339,11,2663,29293,Two year,Cash,No,0,No
C06340,29,2407,69803,Month-to-month,Credit Card,Yes,0,No
C06341,29,3796,110084,One year,UPI,Yes,1,No
C06342,23,2105,48415,One year,UPI,No,0,No
C06343,16,2629,42064,Two year,Net Banking,No,0,No
C06344,49,1861,91189,One year,UPI,Yes,1,No
C06345,46,4771,219466,Month-to-month,Cash,No,0,Yes
C06346,57,4619,263283,Month-to-month,Cash,No,0,Yes
C06347,30,3694,110820,Two year,UPI,Yes,0,No
C06348,60,3616,216960,Two year,Net Banking,Yes,0,No
C06349,17,398,6766,Two year,Net Banking,Yes,0,No
C06350,35,4739,165865,One year,Credit Card,No,0,No
C06351,32,4768,152576,One year,UPI,Yes,1,No
C06352,39,518,20202,Two year,Credit Card,No,0,No
C06353,11,3763,41393,Month-to-month,Credit Card,No,0,No
C06354,5,3234,16170,Two year,UPI,No,0,No
C06355,60,2956,177360,Month-to-month,Credit Card,No,0,Yes
C06356,2,1328,2656,One year,Credit Card,No,1,No
C06357,27,1536,41472,One year,Net Banking,No,0,No
C06358,31,4848,150288,Two year,Cash,Yes,0,Yes
C06359,24,3617,86808,Month-to-month,Net Banking,No,0,No
C06360,55,3778,207790,One year,Net Banking,No,0,Yes
C06361,34,3449,117266,One year,Credit Card,No,0,No
C06362,12,2825,33900,Two year,Credit Card,No,0,No
C06363,45,2033,91485,Two year,Cash,No,0,No
C06364,21,3456,72576,One year,Credit Card,Yes,0,Yes
C06365,11,2872,31592,Two year,Net Banking,No,1,Yes
C06366,39,313,12207,Two year,Cash,Yes,0,No
C06367,27,3750,101250,Month-to-month,Cash,Yes,0,No
C06368,44,3214,141416,One year,Net Banking,Yes,0,No
C06369,32,1122,35904,Month-to-month,Cash,No,0,Yes
C06370,22,3204,70488,One year,Cash,Yes,0,No
C06371,41,1353,55473,One year,UPI,No,0,No
C06372,17,3263,55471,One year,Net Banking,No,0,No
C06373,17,1208,20536,Two year,Credit Card,No,0,No
C06374,1,1538,1538,Two year,Credit Card,No,0,No
C06375,9,2488,22392,Month-to-month,Credit Card,Yes,0,Yes
C06376,2,2025,4050,Month-to-month,Net Banking,Yes,0,No
C06377,37,3993,147741,Month-to-month,Net Banking,No,1,No
C06378,24,806,19344,Two year,Cash,Yes,0,No
C06379,40,1657,66280,Two year,Credit Card,Yes,0,No
C06380,15,2660,39900,One year,Credit Card,No,0,Yes
C06381,5,2658,13290,Month-to-month,Cash,No,0,Yes
C06382,34,3185,108290,Month-to-month,Net Banking,Yes,0,No
C06383,46,3312,152352,Two year,Credit Card,Yes,0,No
C06384,11,2475,27225,One year,Net Banking,Yes,0,Yes
C06385,4,1694,6776,Two year,Cash,No,0,No
C06386,17,4202,71434,One year,Credit Card,No,0,No
C06387,13,3680,47840,Two year,Credit Card,Yes,0,Yes
C06388,30,3381,101430,One year,Credit Card,No,0,Yes
C06389,60,1160,69600,Month-to-month,Credit Card,Yes,0,Yes
C06390,53,3573,189369,Month-to-month,Cash,Yes,1,No
C06391,27,3048,82296,Month-to-month,UPI,No,1,No
C06392,58,3436,199288,Month-to-month,UPI,Yes,0,No
C06393,26,964,25064,One year,Cash,No,0,Yes
C06394,54,592,31968,One year,Credit Card,No,0,Yes
C06395,25,4522,113050,One year,Cash,Yes,0,Yes
C06396,4,1137,4548,Month-to-month,Credit Card,No,0,Yes
C06397,10,2771,27710,Two year,Net Banking,No,1,No
C06398,21,4678,98238,One year,Net Banking,No,0,No
C06399,46,4913,225998,Month-to-month,Credit Card,Yes,0,No
C06400,19,2307,43833,Month-to-month,Credit Card,No,1,Yes
C06401,26,4750,123500,One year,Credit Card,Yes,0,Yes
C06402,1,2271,2271,One year,Cash,Yes,0,No
C06403,8,4548,36384,Two year,Net Banking,No,1,No
C06404,25,2184,54600,One year,Credit Card,Yes,0,No
C06405,40,4106,164240,One year,Credit Card,Yes,0,No
C06406,21,1393,29253,Two year,UPI,Yes,0,No
C06407,44,3108,136752,Two year,Net Banking,No,1,No
C06408,18,4087,73566,Two year,Cash,No,1,Yes
C06409,2,3342,6684,Two year,Credit Card,No,0,No
C06410,47,3586,168542,Two year,Cash,Yes,0,No
C06411,47,3268,153596,Month-to-month,Cash,No,0,No
C06412,26,3189,82914,Month-to-month,Cash,No,0,No
C06413,13,2371,30823,Two year,UPI,No,0,Yes
C06414,49,450,22050,Two year,Net Banking,No,0,Yes
C06415,27,1648,44496,Two year,Credit Card,No,1,Yes
C06416,1,3318,3318,Month-to-month,Net Banking,Yes,0,Yes
C06417,32,3408,109056,One year,Cash,No,0,No
C06418,35,4079,142765,One year,UPI,No,0,No
C06419,14,3516,49224,Month-to-month,Cash,No,0,No
C06420,36,1295,46620,Month-to-month,UPI,No,0,No
C06421,35,4950,173250,Month-to-month,Cash,Yes,0,No
C06422,56,2529,141624,One year,Net Banking,No,1,No
C06423,43,4736,203648,Two year,Cash,Yes,1,No
C06424,50,4206,210300,One year,Cash,Yes,0,No
C06425,52,2711,140972,One year,Cash,Yes,0,No
C06426,58,385,22330,Two year,Credit Card,Yes,0,Yes
C06427,37,2720,100640,Two year,Net Banking,Yes,0,No
C06428,43,3016,129688,Two year,Net Banking,Yes,1,No
C06429,2,4226,8452,Two year,Credit Card,Yes,0,No
C06430,54,1130,61020,Month-to-month,Credit Card,No,0,Yes
C06431,30,3070,92100,Month-to-month,Net Banking,Yes,0,Yes
C06432,49,4880,239120,Two year,Credit Card,Yes,0,No
C06433,13,2720,35360,Month-to-month,Credit Card,Yes,0,Yes
C06434,1,2518,2518,One year,Cash,No,0,No
C06435,20,484,9680,Two year,Cash,Yes,0,No
C06436,3,1789,5367,Month-to-month,Net Banking,Yes,0,No
C06437,3,1094,3282,One year,Net Banking,No,0,No
C06438,35,4040,141400,Month-to-month,Cash,No,0,No
C06439,29,2549,73921,Two year,Net Banking,No,0,Yes
C06440,57,4190,238830,Two year,Credit Card,Yes,1,Yes
C06441,56,1336,74816,Month-to-month,UPI,No,1,No
C06442,3,4660,13980,One year,Credit Card,Yes,1,Yes
C06443,45,4362,196290,One year,Credit Card,No,0,Yes
C06444,43,2800,120400,Two year,UPI,No,0,Yes
C06445,20,4758,95160,One year,Credit Card,Yes,0,Yes
C06446,31,1248,38688,One year,Net Banking,No,0,No
C06447,48,2976,142848,Two year,Net Banking,Yes,0,No
C06448,29,4747,137663,Month-to-month,UPI,Yes,0,No
C06449,45,2818,126810,Two year,UPI,Yes,0,No
C06450,57,3387,193059,One year,Credit Card,No,0,Yes
C06451,24,3727,89448,Month-to-month,UPI,Yes,0,No
C06452,10,530,5300,One year,Cash,No,0,No
C06453,22,2390,52580,One year,UPI,No,1,No
C06454,53,579,30687,One year,Net Banking,No,0,No
C06455,6,4919,29514,Two year,Cash,Yes,0,No
C06456,19,4667,88673,One year,Cash,No,0,No
C06457,40,4162,166480,Month-to-month,UPI,No,0,No
C06458,10,1763,17630,Two year,Credit Card,Yes,0,Yes
C06459,9,4399,39591,Two year,Net Banking,Yes,0,No
C06460,32,2038,65216,Month-to-month,Cash,No,0,No
C06461,12,4258,51096,Month-to-month,Cash,No,0,No
C06462,24,2169,52056,One year,UPI,No,0,No
C06463,1,3563,3563,Month-to-month,Cash,Yes,0,No
C06464,17,1158,19686,Month-to-month,Net Banking,No,0,No
C06465,7,3358,23506,One year,Credit Card,Yes,0,No
C06466,58,4818,279444,One year,Credit Card,Yes,1,No
C06467,41,2602,106682,Month-to-month,Credit Card,No,0,No
C06468,9,3431,30879,Two year,UPI,Yes,0,No
C06469,26,1874,48724,Two year,Cash,No,1,No
C06470,11,4638,51018,One year,Net Banking,No,0,No
C06471,18,4284,77112,Two year,Credit Card,Yes,0,No
C06472,53,736,39008,Month-to-month,Cash,Yes,1,No
C06473,59,1331,78529,Month-to-month,Cash,Yes,0,Yes
C06474,8,525,4200,Two year,Cash,No,0,No
C06475,20,1068,21360,Two year,Net Banking,No,0,No
C06476,31,4284,132804,Month-to-month,Net Banking,No,0,No
C06477,34,2981,101354,Month-to-month,Cash,Yes,0,No
C06478,33,1086,35838,Two year,UPI,No,1,Yes
C06479,30,1675,50250,One year,Cash,No,0,No
C06480,10,2153,21530,Two year,Credit Card,No,0,Yes
C06481,42,4304,180768,Month-to-month,Credit Card,Yes,1,No
C06482,41,4360,178760,Two year,Cash,No,0,No
C06483,35,1130,39550,Month-to-month,Net Banking,Yes,0,Yes
C06484,57,870,49590,Two year,Credit Card,No,0,No
C06485,43,3214,138202,One year,Credit Card,Yes,0,No
C06486,21,3944,82824,Two year,Credit Card,Yes,0,Yes
C06487,34,2451,83334,One year,UPI,Yes,0,Yes
C06488,34,616,20944,Two year,UPI,No,0,No
C06489,21,3690,77490,One year,Net Banking,Yes,0,No
C06490,48,1319,63312,Month-to-month,Cash,Yes,0,No
C06491,14,1156,16184,One year,Net Banking,No,0,Yes
C06492,12,2997,35964,Two year,UPI,No,0,No
C06493,28,4090,114520,Two year,Credit Card,No,0,No
C06494,22,3304,72688,Two year,UPI,No,0,No
C06495,29,1715,49735,Two year,UPI,No,0,No
C06496,23,2172,49956,Month-to-month,UPI,No,0,Yes
C06497,51,1321,67371,One year,UPI,No,1,No
C06498,10,4754,47540,Two year,Net Banking,No,0,No
C06499,23,957,22011,Month-to-month,Net Banking,No,0,Yes
C06500,40,4390,175600,Two year,Cash,No,0,No
C06501,10,3272,32720,Month-to-month,Credit Card,Yes,0,Yes
C06502,44,1519,66836,One year,Cash,Yes,1,No
C06503,12,654,7848,One year,UPI,No,0,No
C06504,30,4720,141600,Month-to-month,Credit Card,Yes,0,No
C06505,28,2399,67172,One year,Cash,No,0,No
C06506,27,2406,64962,Two year,Credit Card,No,0,No
C06507,16,4083,65328,Month-to-month,Credit Card,Yes,0,No
C06508,20,1030,20600,One year,Credit Card,No,0,No
C06509,52,2634,136968,Two year,Credit Card,No,0,Yes
C06510,22,352,7744,Month-to-month,Cash,No,0,Yes
C06511,18,726,13068,Month-to-month,UPI,No,0,No
C06512,40,4244,169760,Two year,Cash,No,0,No
C06513,48,2527,121296,Two year,Cash,Yes,0,No
C06514,40,3953,158120,Month-to-month,Cash,No,0,No
C06515,51,1468,74868,Two year,Credit Card,Yes,0,No
C06516,43,3323,142889,Month-to-month,Net Banking,No,0,No
C06517,54,2095,113130,Two year,Net Banking,No,0,No
C06518,37,1385,51245,One year,Cash,Yes,0,No
C06519,48,784,37632,Month-to-month,UPI,No,0,No
C06520,35,1450,50750,Month-to-month,Credit Card,No,0,No
C06521,24,370,8880,Two year,UPI,No,0,Yes
C06522,60,972,58320,Month-to-month,UPI,No,0,Yes
C06523,48,3480,167040,Month-to-month,Net Banking,Yes,0,No
C06524,24,3700,88800,One year,Cash,No,0,No
C06525,29,1821,52809,Two year,UPI,Yes,0,No
C06526,16,1549,24784,Month-to-month,UPI,No,0,No
C06527,15,3776,56640,One year,Cash,Yes,1,No
C06528,11,2735,30085,Month-to-month,UPI,Yes,1,No
C06529,15,1387,20805,Month-to-month,Cash,No,1,Yes
C06530,26,1252,32552,One year,Credit Card,Yes,0,No
C06531,44,304,13376,One year,Cash,Yes,1,No
C06532,26,3650,94900,Two year,Net Banking,No,0,No
C06533,11,3046,33506,Month-to-month,Cash,Yes,0,No
C06534,8,1041,8328,Month-to-month,Cash,No,0,Yes
C06535,46,1004,46184,Month-to-month,Net Banking,Yes,0,No
C06536,47,2705,127135,Month-to-month,Net Banking,No,0,No
C06537,58,4426,256708,One year,Net Banking,Yes,0,Yes
C06538,11,3434,37774,Month-to-month,Net Banking,Yes,1,No
C06539,55,1593,87615,Two year,Credit Card,Yes,0,No
C06540,6,4887,29322,One year,Cash,No,0,No
C06541,51,1910,97410,One year,Net Banking,Yes,0,Yes
C06542,27,1241,33507,Month-to-month,Cash,No,0,No
C06543,23,1430,32890,Month-to-month,UPI,No,0,No
C06544,45,4777,214965,One year,UPI,Yes,1,Yes
C06545,30,716,21480,Two year,Cash,No,0,Yes
C06546,10,4890,48900,Month-to-month,UPI,No,0,Yes
C06547,51,307,15657,One year,UPI,No,0,No
C06548,16,4768,76288,Month-to-month,Net Banking,Yes,1,No
C06549,36,1628,58608,One year,Credit Card,No,0,No
C06550,41,3957,162237,Month-to-month,Credit Card,Yes,0,Yes
C06551,53,4470,236910,One year,Cash,Yes,0,No
C06552,26,1747,45422,Month-to-month,Cash,Yes,1,No
C06553,23,3181,73163,Two year,Credit Card,No,0,No
C06554,57,2565,146205,Two year,UPI,No,0,No
C06555,52,4673,242996,Two year,Credit Card,Yes,0,Yes
C06556,57,492,28044,Two year,UPI,No,0,Yes
C06557,4,914,3656,Two year,Cash,Yes,0,No
C06558,4,2243,8972,Month-to-month,UPI,No,0,No
C06559,9,2781,25029,One year,Credit Card,No,0,No
C06560,8,942,7536,Two year,Cash,No,0,No
C06561,12,1835,22020,One year,UPI,Yes,0,Yes
C06562,16,590,9440,Two year,UPI,Yes,0,No
C06563,24,4451,106824,Month-to-month,UPI,No,0,No
C06564,27,3519,95013,Two year,Credit Card,No,0,No
C06565,5,2173,10865,Two year,UPI,Yes,0,No
C06566,15,2854,42810,Month-to-month,Cash,Yes,0,Yes
C06567,1,1255,1255,One year,UPI,Yes,0,Yes
C06568,18,1997,35946,Two year,Credit Card,Yes,1,No
C06569,58,4467,259086,Month-to-month,Net Banking,No,0,No
C06570,43,4215,181245,Month-to-month,Credit Card,No,0,Yes
C06571,53,896,47488,One year,Cash,Yes,0,No
C06572,15,468,7020,One year,Net Banking,No,0,Yes
C06573,27,2140,57780,Two year,Credit Card,No,0,No
C06574,39,1386,54054,One year,Cash,No,0,No
C06575,15,3741,56115,Two year,Net Banking,No,0,No
C06576,53,3088,163664,One year,Credit Card,No,0,No
C06577,50,750,37500,One year,Net Banking,No,0,No
C06578,1,968,968,Two year,Cash,Yes,0,Yes
C06579,10,4879,48790,One year,Net Banking,No,0,No
C06580,49,4178,204722,Month-to-month,Net Banking,Yes,1,No
C06581,27,2035,54945,Month-to-month,Cash,No,0,No
C06582,11,3632,39952,One year,Cash,No,0,Yes
